,id,rocket_league_id,map_name,duration,overtime_seconds,date,created,groups,blue.name,blue.goals,blue.players,orange.name,orange.goals,orange.players
10,ecd6f967-861c-4145-8038-e87587190f35,A4504BB34750D9231576759AEE30B784,DFH Stadium,335,,2024-10-18T21:23:39Z,2024-10-19T05:44:48.021112Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}]",WONDER PETS,1.0,"[{'start_time': 0, 'end_time': 335.66354, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'score': 561, 'pro': True}, {'start_time': 0, 'end_time': 335.66354, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 184}, {'start_time': 0, 'end_time': 335.66354, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 42}]",DIDDLERS,2.0,"[{'start_time': 0, 'end_time': 335.66354, 'name': 'Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'mvp': True, 'score': 360}, {'start_time': 0, 'end_time': 335.66354, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 315}, {'start_time': 0, 'end_time': 335.66354, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'score': 294}]"
11,c7032222-52fd-4678-98e3-534ac8003e24,E66E548D47505E62E6133BB0A9B52432,DFH Stadium,328,,2024-10-18T21:29:56Z,2024-10-19T05:44:44.395823Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}]",WONDER PETS,2.0,"[{'start_time': 0, 'end_time': 328.3733, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'mvp': True, 'score': 390}, {'start_time': 0, 'end_time': 328.3733, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'score': 284, 'pro': True}, {'start_time': 0, 'end_time': 328.3733, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 244}, {'start_time': 0, 'end_time': 5.806978, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 0}]",DIDDLERS,,"[{'start_time': 0, 'end_time': 328.3733, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'score': 414}, {'start_time': 0, 'end_time': 328.3733, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 182}, {'start_time': 0, 'end_time': 328.3733, 'name': 'Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'score': 40}]"
12,6955925e-66f9-442e-a94a-891f594bb062,409B44AD4C6CB074E4E943BC1422C649,Utopia Coliseum (Dusk),380,,2024-10-13T01:45:24-04:00,2024-10-13T05:48:11.933258Z,"[{'id': 'killer-bs-vs-executive-projects-pgnoqhuica', 'name': 'Killer Bs vs Executive Projects', 'link': 'https://ballchasing.com/api/groups/killer-bs-vs-executive-projects-pgnoqhuica'}, {'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}]",KILLER BS,6.0,"[{'start_time': 0, 'end_time': 380.70486, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'mvp': True, 'score': 633}, {'start_time': 0, 'end_time': 380.70486, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'score': 472}, {'start_time': 0, 'end_time': 380.70486, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 236}]",EXECUTIVEPROJECT,2.0,"[{'start_time': 0, 'end_time': 380.70486, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'score': 558}, {'start_time': 0, 'end_time': 380.70486, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 219}, {'start_time': 0, 'end_time': 380.70486, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 136}]"
13,4b274190-3a3a-4e21-8d29-2a929410f304,0A1C224F4E11898BFC2091A52FB1BD2A,Utopia Coliseum (Dusk),338,,2024-10-13T01:20:05-04:00,2024-10-13T05:48:09.192296Z,"[{'id': 'killer-bs-vs-executive-projects-pgnoqhuica', 'name': 'Killer Bs vs Executive Projects', 'link': 'https://ballchasing.com/api/groups/killer-bs-vs-executive-projects-pgnoqhuica'}, {'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}]",KILLER BS,1.0,"[{'start_time': 0, 'end_time': 338.14746, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'score': 292}, {'start_time': 0, 'end_time': 338.14746, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'score': 264}, {'start_time': 0, 'end_time': 338.14746, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 239}]",EXECUTIVEPROJECT,3.0,"[{'start_time': 0, 'end_time': 338.14746, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'mvp': True, 'score': 692}, {'start_time': 0, 'end_time': 338.14746, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 202}, {'start_time': 0, 'end_time': 338.14746, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 96}]"
14,b645e3d1-ce7d-43ec-97bd-19af0f6e6d62,C8CCCA8A47715B221C2729B11053E7FA,Utopia Coliseum (Dusk),450,70.0,2024-10-13T01:29:09-04:00,2024-10-13T05:48:06.622878Z,"[{'id': 'killer-bs-vs-executive-projects-pgnoqhuica', 'name': 'Killer Bs vs Executive Projects', 'link': 'https://ballchasing.com/api/groups/killer-bs-vs-executive-projects-pgnoqhuica'}, {'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}]",KILLER BS,5.0,"[{'start_time': 0, 'end_time': 450.08826, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'mvp': True, 'score': 606}, {'start_time': 0, 'end_time': 450.08826, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 484}, {'start_time': 0, 'end_time': 450.08826, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'score': 274}]",EXECUTIVEPROJECT,4.0,"[{'start_time': 0, 'end_time': 450.08826, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'score': 782}, {'start_time': 0, 'end_time': 450.08826, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 478}, {'start_time': 0, 'end_time': 450.08826, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 226}]"
15,d9eeb191-ace6-4378-92a9-801b2a2b705f,8F009BE94CED99EE208FF28940F01792,Utopia Coliseum (Dusk),351,,2024-10-13T01:36:14-04:00,2024-10-13T05:48:03.250773Z,"[{'id': 'killer-bs-vs-executive-projects-pgnoqhuica', 'name': 'Killer Bs vs Executive Projects', 'link': 'https://ballchasing.com/api/groups/killer-bs-vs-executive-projects-pgnoqhuica'}, {'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}]",KILLER BS,3.0,"[{'start_time': 0, 'end_time': 351.78622, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'mvp': True, 'score': 486}, {'start_time': 0, 'end_time': 351.78622, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 365}, {'start_time': 0, 'end_time': 351.78622, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'score': 328}]",EXECUTIVEPROJECT,2.0,"[{'start_time': 0, 'end_time': 351.78622, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'score': 444}, {'start_time': 0, 'end_time': 351.78622, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 254}, {'start_time': 0, 'end_time': 351.78622, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 196}]"
16,0196bd8e-696f-471f-b03a-ccecc4f9fb75,8FD157704AA9D6A3C77640B6B9FB2930,DFH Stadium,341,,2024-10-04T20:46:57-04:00,2024-10-11T22:20:25.442274Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'scavs-vs-wonderpets-q76r7pzsrb', 'name': 'scavs vs wonderpets', 'link': 'https://ballchasing.com/api/groups/scavs-vs-wonderpets-q76r7pzsrb'}]",SCAVS,2.0,"[{'start_time': 0, 'end_time': 341.30185, 'name': 'lovegre3n', 'id': {'platform': 'steam', 'id': '76561198367844942'}, 'mvp': True, 'score': 562}, {'start_time': 0, 'end_time': 341.30185, 'name': 'Bax', 'id': {'platform': 'steam', 'id': '76561198880753605'}, 'score': 419}, {'start_time': 0, 'end_time': 341.30185, 'name': 'Elhon', 'id': {'platform': 'steam', 'id': '76561198976136810'}, 'score': 226}]",WONDER PETS,1.0,"[{'start_time': 0, 'end_time': 341.30185, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 302}, {'start_time': 0, 'end_time': 341.30185, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'score': 212, 'pro': True}, {'start_time': 0, 'end_time': 341.30185, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 128}]"
17,886f9e76-9217-452a-8fde-7aa1ffaac626,9566458541B3FD0F62E320B47A617837,DFH Stadium,343,,2024-10-04T20:54:28-04:00,2024-10-11T22:20:22.492477Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'scavs-vs-wonderpets-q76r7pzsrb', 'name': 'scavs vs wonderpets', 'link': 'https://ballchasing.com/api/groups/scavs-vs-wonderpets-q76r7pzsrb'}]",SCAVS,1.0,"[{'start_time': 0, 'end_time': 343.9281, 'name': 'Bax', 'id': {'platform': 'steam', 'id': '76561198880753605'}, 'score': 401}, {'start_time': 0, 'end_time': 343.9281, 'name': 'Elhon', 'id': {'platform': 'steam', 'id': '76561198976136810'}, 'score': 386}, {'start_time': 0, 'end_time': 343.9281, 'name': 'lovegre3n', 'id': {'platform': 'steam', 'id': '76561198367844942'}, 'score': 132}]",WONDER PETS,3.0,"[{'start_time': 0, 'end_time': 343.9281, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'mvp': True, 'score': 606, 'pro': True}, {'start_time': 0, 'end_time': 343.9281, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 554}, {'start_time': 0, 'end_time': 343.9281, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 388}]"
18,d4168545-9a02-4550-a5f4-ff8f57e15eb4,0294F25243AC172A21330BB09DF176BF,DFH Stadium,342,,2024-10-04T21:01:42-04:00,2024-10-11T22:20:19.495133Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'scavs-vs-wonderpets-q76r7pzsrb', 'name': 'scavs vs wonderpets', 'link': 'https://ballchasing.com/api/groups/scavs-vs-wonderpets-q76r7pzsrb'}]",SCAVS,3.0,"[{'start_time': 0, 'end_time': 342.106, 'name': 'Bax', 'id': {'platform': 'steam', 'id': '76561198880753605'}, 'mvp': True, 'score': 711}, {'start_time': 0, 'end_time': 342.106, 'name': 'Elhon', 'id': {'platform': 'steam', 'id': '76561198976136810'}, 'score': 350}, {'start_time': 0, 'end_time': 342.106, 'name': 'lovegre3n', 'id': {'platform': 'steam', 'id': '76561198367844942'}, 'score': 208}]",WONDER PETS,1.0,"[{'start_time': 0, 'end_time': 342.106, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 324}, {'start_time': 0, 'end_time': 342.106, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'score': 301, 'pro': True}, {'start_time': 0, 'end_time': 342.106, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 147}]"
19,24b94293-d4a7-4651-a639-5d1e9952098e,B008E5834C9B8D9B1CC74DA62E3243A3,DFH Stadium,345,,2024-10-04T21:09:03-04:00,2024-10-11T22:20:16.480543Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'scavs-vs-wonderpets-q76r7pzsrb', 'name': 'scavs vs wonderpets', 'link': 'https://ballchasing.com/api/groups/scavs-vs-wonderpets-q76r7pzsrb'}]",SCAVS,,"[{'start_time': 0, 'end_time': 345.27695, 'name': 'Bax', 'id': {'platform': 'steam', 'id': '76561198880753605'}, 'score': 201}, {'start_time': 0, 'end_time': 345.27695, 'name': 'Elhon', 'id': {'platform': 'steam', 'id': '76561198976136810'}, 'score': 187}, {'start_time': 0, 'end_time': 345.27695, 'name': 'lovegre3n', 'id': {'platform': 'steam', 'id': '76561198367844942'}, 'score': 168}]",WONDER PETS,4.0,"[{'start_time': 0, 'end_time': 345.27695, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'mvp': True, 'score': 796, 'pro': True}, {'start_time': 0, 'end_time': 345.27695, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 532}, {'start_time': 0, 'end_time': 345.27695, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 142}]"
20,20271b10-88bb-4cf7-adee-3945118ba23b,AC0DD4E34564540C683DCB9B93123F2A,DFH Stadium,355,,2024-10-04T21:16:53-04:00,2024-10-11T22:20:13.024537Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'scavs-vs-wonderpets-q76r7pzsrb', 'name': 'scavs vs wonderpets', 'link': 'https://ballchasing.com/api/groups/scavs-vs-wonderpets-q76r7pzsrb'}]",SCAVS,5.0,"[{'start_time': 0, 'end_time': 355.36377, 'name': 'lovegre3n', 'id': {'platform': 'steam', 'id': '76561198367844942'}, 'mvp': True, 'score': 709}, {'start_time': 0, 'end_time': 355.36377, 'name': 'Bax', 'id': {'platform': 'steam', 'id': '76561198880753605'}, 'score': 597}, {'start_time': 0, 'end_time': 355.36377, 'name': 'Elhon', 'id': {'platform': 'steam', 'id': '76561198976136810'}, 'score': 232}]",WONDER PETS,,"[{'start_time': 0, 'end_time': 355.36377, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'score': 430, 'pro': True}, {'start_time': 0, 'end_time': 355.36377, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 213}, {'start_time': 0, 'end_time': 355.36377, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 158}]"
21,66e572cb-7c47-4857-986d-bf1dd40adea2,4C76B72B4414C2C48EB3B7AAF4BE3409,Utopia Coliseum,328,,2024-10-10T23:23:02-04:00,2024-10-11T03:38:58.098273Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'pushin-pullis-vs-killer-bs-bvfxjz0di9', 'name': 'pushin pullis vs killer bs', 'link': 'https://ballchasing.com/api/groups/pushin-pullis-vs-killer-bs-bvfxjz0di9'}]",KILLER BS,,"[{'start_time': 0, 'end_time': 328.6811, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 452}, {'start_time': 0, 'end_time': 328.6811, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'score': 397}, {'start_time': 0, 'end_time': 328.6811, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'score': 303}]",PUSHIN PULLIS,2.0,"[{'start_time': 0, 'end_time': 328.6811, 'name': 'Turtle', 'id': {'platform': 'steam', 'id': '76561198148363848'}, 'mvp': True, 'score': 383}, {'start_time': 0, 'end_time': 328.6811, 'name': 'Weathers', 'id': {'platform': 'steam', 'id': '76561198286516573'}, 'score': 272}, {'start_time': 0, 'end_time': 328.6811, 'name': 'Pullis.', 'id': {'platform': 'steam', 'id': '76561198880456787'}, 'score': 250}]"
22,cdf3b6e9-62a3-4a1d-9c80-87ac8c0d1910,CDE45CB84ABEC8E34E0EC9B2AD9EDBEE,Utopia Coliseum,348,,2024-10-10T23:30:00-04:00,2024-10-11T03:38:54.504461Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'pushin-pullis-vs-killer-bs-bvfxjz0di9', 'name': 'pushin pullis vs killer bs', 'link': 'https://ballchasing.com/api/groups/pushin-pullis-vs-killer-bs-bvfxjz0di9'}]",KILLER BS,2.0,"[{'start_time': 0, 'end_time': 348.87015, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'mvp': True, 'score': 468}, {'start_time': 0, 'end_time': 348.87015, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'score': 342}, {'start_time': 0, 'end_time': 348.87015, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'score': 96}]",PUSHIN PULLIS,1.0,"[{'start_time': 0, 'end_time': 348.87015, 'name': 'Weathers', 'id': {'platform': 'steam', 'id': '76561198286516573'}, 'score': 501}, {'start_time': 0, 'end_time': 348.87015, 'name': 'Turtle', 'id': {'platform': 'steam', 'id': '76561198148363848'}, 'score': 146}, {'start_time': 0, 'end_time': 348.87015, 'name': 'Pullis.', 'id': {'platform': 'steam', 'id': '76561198880456787'}, 'score': 68}]"
23,33c0af43-8d8f-4456-b7d9-abfa450c43fb,4813929445E65D27E49E6AB9EBE26685,Utopia Coliseum,327,,2024-10-10T23:08:52-04:00,2024-10-11T03:38:50.664646Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'pushin-pullis-vs-killer-bs-bvfxjz0di9', 'name': 'pushin pullis vs killer bs', 'link': 'https://ballchasing.com/api/groups/pushin-pullis-vs-killer-bs-bvfxjz0di9'}]",KILLER BS,2.0,"[{'start_time': 0, 'end_time': 327.8286, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'mvp': True, 'score': 384}, {'start_time': 0, 'end_time': 327.8286, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'score': 374}, {'start_time': 0, 'end_time': 327.8286, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 192}]",PUSHIN PULLIS,,"[{'start_time': 0, 'end_time': 327.8286, 'name': 'Pullis.', 'id': {'platform': 'steam', 'id': '76561198880456787'}, 'score': 178}, {'start_time': 0, 'end_time': 327.8286, 'name': 'Weathers', 'id': {'platform': 'steam', 'id': '76561198286516573'}, 'score': 162}, {'start_time': 0, 'end_time': 327.8286, 'name': 'Turtle', 'id': {'platform': 'steam', 'id': '76561198148363848'}, 'score': 156}]"
24,7b4bac92-50fb-4e7d-ba34-c15368c12f39,B8F5DD8D42BB419F7CFBE39366199261,Utopia Coliseum,347,,2024-10-10T23:16:26-04:00,2024-10-11T03:38:47.849172Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'pushin-pullis-vs-killer-bs-bvfxjz0di9', 'name': 'pushin pullis vs killer bs', 'link': 'https://ballchasing.com/api/groups/pushin-pullis-vs-killer-bs-bvfxjz0di9'}]",KILLER BS,3.0,"[{'start_time': 0, 'end_time': 347.82635, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'mvp': True, 'score': 460}, {'start_time': 0, 'end_time': 347.82635, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 424}, {'start_time': 0, 'end_time': 347.82635, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'score': 260}]",PUSHIN PULLIS,1.0,"[{'start_time': 0, 'end_time': 347.82635, 'name': 'Weathers', 'id': {'platform': 'steam', 'id': '76561198286516573'}, 'score': 456}, {'start_time': 0, 'end_time': 347.82635, 'name': 'Pullis.', 'id': {'platform': 'steam', 'id': '76561198880456787'}, 'score': 340}, {'start_time': 0, 'end_time': 347.82635, 'name': 'Turtle', 'id': {'platform': 'steam', 'id': '76561198148363848'}, 'score': 114}]"
25,977efcf6-d3d0-4111-8ae9-595c41a490a3,495778224D91E4409B122E9F69742746,DFH Stadium,345,,2024-10-04T22:34:30-04:00,2024-10-05T03:06:04.442174Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'exc-project-vs-diddlers-80hyof40qu', 'name': 'exc project vs Diddlers', 'link': 'https://ballchasing.com/api/groups/exc-project-vs-diddlers-80hyof40qu'}]",EXECUTIVE PROJEC,2.0,"[{'start_time': 0, 'end_time': 345.01807, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'score': 484}, {'start_time': 0, 'end_time': 345.01807, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 232}, {'start_time': 0, 'end_time': 345.01807, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 170}]",DIDDLERS,3.0,"[{'start_time': 0, 'end_time': 345.01807, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'mvp': True, 'score': 589}, {'start_time': 0, 'end_time': 345.01807, 'name': '.Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'score': 321}, {'start_time': 0, 'end_time': 345.01807, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 266}]"
26,1452e01e-d861-4b7c-bc7b-7525aff3c64f,606393054DDE8E1CD8CC2A816B53F58E,DFH Stadium,353,,2024-10-04T22:41:16-04:00,2024-10-05T03:03:41.551806Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'exc-project-vs-diddlers-80hyof40qu', 'name': 'exc project vs Diddlers', 'link': 'https://ballchasing.com/api/groups/exc-project-vs-diddlers-80hyof40qu'}]",EXECUTIVE PROJEC,4.0,"[{'start_time': 0, 'end_time': 353.63342, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'mvp': True, 'score': 816}, {'start_time': 0, 'end_time': 353.63342, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 477}, {'start_time': 0, 'end_time': 353.63342, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 114}]",DIDDLERS,,"[{'start_time': 0, 'end_time': 353.63342, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'score': 170}, {'start_time': 0, 'end_time': 353.63342, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 144}, {'start_time': 0, 'end_time': 353.63342, 'name': '.Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'score': 132}]"
27,76bbe162-0e1d-4e60-a4a4-2bd4c182f0b0,141664104FD75B738F7B27898F11378C,DFH Stadium,342,,2024-10-04T22:47:56-04:00,2024-10-05T03:03:36.870925Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'exc-project-vs-diddlers-80hyof40qu', 'name': 'exc project vs Diddlers', 'link': 'https://ballchasing.com/api/groups/exc-project-vs-diddlers-80hyof40qu'}]",EXECUTIVE PROJEC,3.0,"[{'start_time': 0, 'end_time': 342.47638, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'mvp': True, 'score': 524}, {'start_time': 0, 'end_time': 342.47638, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 241}, {'start_time': 0, 'end_time': 342.47638, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 218}]",DIDDLERS,1.0,"[{'start_time': 0, 'end_time': 342.47638, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'score': 425}, {'start_time': 0, 'end_time': 342.47638, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 262}, {'start_time': 0, 'end_time': 342.47638, 'name': '.Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'score': 196}]"
